year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,author_notes,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,wetmass_or_dry,salinity_ppt,salinity_factor,smolt_factor
2021,Del Rio,Conserv. Physiol.,0.1905,NA,10,0,NA,0,NA,0.003351353,NA,NA,-1.658103084,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.27,NA,10,0,NA,0,NA,0.093030332,NA,NA,-1.30933332,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2828,NA,10,0,NA,0,NA,0.069264446,NA,NA,-1.263015345,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2216,NA,10,0,NA,0,NA,0.007666885,NA,NA,-1.506881324,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2827,NA,10,0,NA,0,NA,0.064988064,NA,NA,-1.263369014,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2188,NA,10,0,NA,0,NA,0.010818428,NA,NA,-1.519597208,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2832,NA,10,0,NA,0,NA,0.009652745,NA,NA,-1.261601917,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2449,NA,10,0,NA,0,NA,0.011529239,NA,NA,-1.406905315,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2599,NA,10,0,NA,0,NA,0.059061182,NA,NA,-1.347458337,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.171,NA,10,0,NA,0,NA,0.011679615,NA,NA,-1.766091722,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3383,NA,10,0,NA,0,NA,0.097779186,NA,NA,-1.083822203,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.215,NA,10,0,NA,0,NA,0.010638756,NA,NA,-1.537117251,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2746,NA,10,0,NA,0,NA,0.050611488,NA,NA,-1.292439786,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2271,NA,10,0,NA,0,NA,0.01265983,NA,NA,-1.48236483,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2895,NA,10,0,NA,0,NA,0.039814399,NA,NA,-1.239599982,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2074,NA,10,0,NA,0,NA,0.015514774,NA,NA,-1.573105983,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.249,NA,10,0,NA,0,NA,0.051103386,NA,NA,-1.390302383,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2086,NA,10,0,NA,0,NA,0.011231154,NA,NA,-1.567336736,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3441,NA,10,0,NA,0,NA,0.057610182,NA,NA,-1.066822966,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1937,NA,10,0,NA,0,NA,0.007758405,NA,NA,-1.641444709,Onchorhynchus tshawytscha,fall-run,alevin,Early.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.31,NA,10,0,NA,0,NA,0.122742941,NA,NA,-1.171182982,Onchorhynchus tshawytscha,fall-run,fry,Early.warming,14,individual,1,NA,1,35,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1974,NA,10,0,NA,0,NA,0.020221392,NA,NA,-1.622523152,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2511,NA,10,0,NA,0,NA,0.033422558,NA,NA,-1.381904013,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.195,NA,10,0,NA,0,NA,0.034483739,NA,NA,-1.63475572,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.345,NA,10,0,NA,0,NA,0.114771318,NA,NA,-1.064210862,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1836,NA,10,0,NA,0,NA,0.018702159,NA,NA,-1.694995801,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2883,NA,10,0,NA,0,NA,0.036756132,NA,NA,-1.243753674,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.255,NA,10,0,NA,0,NA,0.021651759,NA,NA,-1.366491734,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3264,NA,10,0,NA,0,NA,0.110996711,NA,NA,-1.119631656,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2224,NA,10,0,NA,0,NA,0.025689991,NA,NA,-1.503277717,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3188,NA,10,0,NA,0,NA,0.139520253,NA,NA,-1.143191332,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2385,NA,10,0,NA,0,NA,0.022106388,NA,NA,-1.433385969,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3596,NA,10,0,NA,0,NA,0.03856632,NA,NA,-1.022762976,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2562,NA,10,0,NA,0,NA,0.01574195,NA,NA,-1.36179689,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.272,NA,10,0,NA,0,NA,0.107420874,NA,NA,-1.301953213,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2537,NA,10,0,NA,0,NA,0.016821535,NA,NA,-1.371602812,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2565,NA,10,0,NA,0,NA,0.083727912,NA,NA,-1.360626614,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1793,NA,10,0,NA,0,NA,0.014640271,NA,NA,-1.718694898,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2729,NA,10,0,NA,0,NA,0.080860161,NA,NA,-1.298649851,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1649,NA,10,0,NA,0,NA,0.011537692,NA,NA,-1.802416049,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2574,NA,10,0,NA,0,NA,0.02721668,NA,NA,-1.357123984,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1884,NA,10,0,NA,0,NA,0.015350587,NA,NA,-1.669187917,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2761,NA,10,0,NA,0,NA,0.129492267,NA,NA,-1.28699216,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2297,NA,10,0,NA,0,NA,0.02560322,NA,NA,-1.470981169,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2511,NA,10,0,NA,0,NA,0.072771364,NA,NA,-1.381904013,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2265,NA,10,0,NA,0,NA,0.01810598,NA,NA,-1.485010334,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3192,NA,10,0,NA,0,NA,0.054028553,NA,NA,-1.141937413,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2082,NA,10,0,NA,0,NA,0.019397011,NA,NA,-1.569256123,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3115,NA,10,0,NA,0,NA,0.104488331,NA,NA,-1.166355941,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1954,NA,10,0,NA,0,NA,0.020534385,NA,NA,-1.632706539,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2671,NA,10,0,NA,0,NA,0.078079824,NA,NA,-1.320132159,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.252,NA,10,0,NA,0,NA,0.008944686,NA,NA,-1.378326191,Onchorhynchus tshawytscha,fall-run,alevin,Early.warm.hypoxia,14,individual,1,NA,1,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2506,NA,10,0,NA,0,NA,0.052045753,NA,NA,-1.383897237,Onchorhynchus tshawytscha,fall-run,fry,Early.warm.hypoxia,14,individual,1,NA,1,34,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1741,NA,10,0,NA,0,NA,0.01421185,NA,NA,-1.748125432,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.28355,NA,10,0,NA,0,NA,0.039820116,NA,NA,-1.260366805,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1687,NA,10,0,NA,0,NA,0.014481428,NA,NA,-1.779633289,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2278,NA,10,0,NA,0,NA,0.01720783,NA,NA,-1.479287228,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3076,NA,10,0,NA,0,NA,0.060256493,NA,NA,-1.178955041,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2478,NA,10,0,NA,0,NA,0.014069267,NA,NA,-1.39513331,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3486,NA,10,0,NA,0,NA,0.082824561,NA,NA,-1.053830146,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2107,NA,10,0,NA,0,NA,0.016353566,NA,NA,-1.557319958,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2692,NA,10,0,NA,0,NA,0.074028976,NA,NA,-1.312300681,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1572,NA,10,0,NA,0,NA,0.011965005,NA,NA,-1.850236399,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2694,NA,10,0,NA,0,NA,0.042360261,NA,NA,-1.311558015,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1912,NA,10,0,NA,0,NA,0.011057617,NA,NA,-1.654435278,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3114,NA,10,0,NA,0,NA,0.108693361,NA,NA,-1.16667702,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2106,NA,10,0,NA,0,NA,0.013608172,NA,NA,-1.557794679,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2307,NA,10,0,NA,0,NA,0.064474559,NA,NA,-1.466637114,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.182,NA,10,0,NA,0,NA,0.01506871,NA,NA,-1.703748592,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2547,NA,10,0,NA,0,NA,0.046009777,NA,NA,-1.367668897,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1638,NA,10,0,NA,0,NA,0.01258921,NA,NA,-1.809109108,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2717,NA,10,0,NA,0,NA,0.038266797,NA,NA,-1.303056763,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1924,NA,10,0,NA,0,NA,0.011636381,NA,NA,-1.648178741,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2722,NA,10,0,NA,0,NA,0.085730367,NA,NA,-1.301218189,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2461,NA,10,0,NA,0,NA,0.01661251,NA,NA,-1.402017322,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2551,NA,10,0,NA,0,NA,0.073051334,NA,NA,-1.366099654,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2196,NA,10,0,NA,0,NA,0.016239496,NA,NA,-1.515947569,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3004,NA,10,0,NA,0,NA,0.048335644,NA,NA,-1.202640359,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.182,NA,10,0,NA,0,NA,0.010390326,NA,NA,-1.703748592,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2618,NA,10,0,NA,0,NA,0.042324076,NA,NA,-1.340174426,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1609,NA,10,0,NA,0,NA,0.009211434,NA,NA,-1.826972225,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2631,NA,10,0,NA,0,NA,0.049984607,NA,NA,-1.335221091,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2313,NA,10,0,NA,0,NA,0.01843187,NA,NA,-1.46403971,Onchorhynchus tshawytscha,fall-run,alevin,Late.hypoxia,10,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3538,NA,10,0,NA,0,NA,0.12407007,NA,NA,-1.039023497,Onchorhynchus tshawytscha,fall-run,fry,Late. hypoxia,10,individual,1,NA,1,36,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1955,NA,10,0,NA,0,NA,0.008625426,NA,NA,-1.6321949,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3372,NA,10,0,NA,0,NA,0.049839547,NA,NA,-1.087079053,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1745,NA,10,0,NA,0,NA,0.006544513,NA,NA,-1.745830537,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2539,NA,10,0,NA,0,NA,0.037371685,NA,NA,-1.37081479,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1858,NA,10,0,NA,0,NA,0.009138981,NA,NA,-1.683084453,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2737,NA,10,0,NA,0,NA,0.053306283,NA,NA,-1.295722663,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.181,NA,10,0,NA,0,NA,0.006746217,NA,NA,-1.709258248,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3209,NA,10,0,NA,0,NA,0.106796445,NA,NA,-1.136625731,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2467,NA,10,0,NA,0,NA,0.001551822,NA,NA,-1.399582255,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2692,NA,10,0,NA,0,NA,0.021424802,NA,NA,-1.312300681,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1697,NA,10,0,NA,0,NA,0.011458151,NA,NA,-1.773723107,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3533,NA,10,0,NA,0,NA,0.057960845,NA,NA,-1.040437725,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.227,NA,10,0,NA,0,NA,0.015178656,NA,NA,-1.482805262,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2706,NA,10,0,NA,0,NA,0.007286563,NA,NA,-1.307113563,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2392,NA,10,0,NA,0,NA,0.013722674,NA,NA,-1.430455257,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3441,NA,10,0,NA,0,NA,0.032375182,NA,NA,-1.066822966,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1982,NA,10,0,NA,0,NA,0.005697413,NA,NA,-1.618478657,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2885,NA,10,0,NA,0,NA,0.037445636,NA,NA,-1.243060193,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2623,NA,10,0,NA,0,NA,0.011859907,NA,NA,-1.338266392,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2799,NA,10,0,NA,0,NA,0.026181463,NA,NA,-1.273322882,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1939,NA,10,0,NA,0,NA,0.011667189,NA,NA,-1.640412717,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.3207,NA,10,0,NA,0,NA,0.095430549,NA,NA,-1.137249172,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.1826,NA,10,0,NA,0,NA,0.009845219,NA,NA,-1.700457311,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2468,NA,10,0,NA,0,NA,0.039289058,NA,NA,-1.399176987,Onchorhynchus tshawytscha,fall-run,fry,Late.warming,14,individual,1,NA,1,33,endogenous,wet,0,fresh,pre-smolt
2021,Del Rio,Conserv. Physiol.,0.2391,NA,10,0,NA,0,NA,0.013391614,NA,NA,-1.430873405,Onchorhynchus tshawytscha,fall-run,alevin,Late.warming,14,individual,1,NA,3,5,endogenous,wet,0,fresh,pre-smolt
