BASS,SASQ,Shade,EmergVegDensity,EmergWMDensity,Depth5,Depth10,Depth15,Substrate5,Substrate10,Substrate15,Vel5,Vel10,Vel15
0,0,Absent,None,Very Low ,2.1,4.4,7.2,R,R,R,0.83,0.96,0.71
0,0,Absent,None,Low,2.2,4.5,7.3,R,R,R,0.83,0.86,0.72
0,0,Absent,None,None,2.6,3.3,5,R,R,R,0.21,0.52,0.68
1,0,Absent,None,Very Low ,2.5,3.6,4.6,R,R,R,0.18,0.51,0.68
0,0,Absent,None,Very Low ,1.7,2.4,4.4,R,R,R,0.31,0.47,0.85
0,0,Absent,None,Low,1.9,3,4.7,R,R,R,0.38,0.65,0.7
0,0,Absent,None,Very Low ,1.9,2.6,3.4,R,R,R,0.4,0.62,0.94
0,0,Absent,None,Very Low ,1.9,3.2,4.7,R,R,R,0.28,0.75,1.06
0,0,Absent,None,Low,2,4,6.2,R,R,R,0.47,0.73,0.67
0,0,Absent,None,Very Low ,2.4,5.5,7.7,R,R,R,0.36,0.92,0.67
0,0,Absent,None,Low,2.7,6,8.1,R,M,M,0.4,0.73,0.56
0,1,Absent,None,Very Low ,3.2,6,8.5,R,M,M,0.44,0.41,0.71
1,0,Absent,None,None,3,4.8,7.7,R,M,M,0.27,0.51,0.62
0,0,Absent,None,Very Low ,2.5,4.2,5.9,R,M,M,0.28,0.62,0.41
0,0,Absent,None,Very Low ,1.8,3.6,5,R,M,M,0.2,0.69,0.62
0,0,Absent,None,Very Low ,2.5,3.6,4.5,R,M,M,0.48,0.39,0.68
0,0,Absent,None,Very Low ,1.5,3,4.8,M,M,M,0.2,0.3,0.34
0,0,Absent,None,Very Low ,1.3,2.4,2.7,M,M,M,0.16,0.25,0.34
0,0,Absent,None,Very Low,1.7,2.6,3.2,M,M,M,0.31,0.3,0.38
0,0,Absent,None,Low,1.8,2.3,3.8,M,M,M,0.4,0.42,0.44
0,0,Absent,None,Very Low ,1.6,2.6,7,M,M,M,0.21,0.3,0.56
1,0,Absent,None,None,2.5,5.6,7.6,M,M,M,0.51,0.82,1.05
0,0,Absent,None,Very Low ,3.4,5.5,7.4,M,M,M,0.52,0.68,1.08
0,0,Absent,Very Low,Very Low ,2.5,5.4,7.2,M,M,M,0.25,0.49,0.81
0,0,Absent,None,Medium,0.8,1.5,1.6,M,M,M,0.13,0.01,0.17
0,2,Present,None,Very High ,1.1,2.1,2.6,M,M,M,0.38,0,0.67
0,0,Absent,None,High,0.6,1.4,1.6,M,M,M,0.1,0.2,0.3
0,0,Absent,None,Medium,0.7,1.8,1.8,M,M,M,0.2,0.2,0.16
0,0,Absent,Low,High ,2.1,2.4,2.8,M,M,M,0.16,0.32,0.57
0,0,Absent,None,Very High ,1.2,1.6,1.8,M,M,M,0.17,0.33,0.6
0,0,Absent,None,Very High ,0.9,1.8,2.1,M,M,M,0.05,0.08,0.07
0,0,Absent,None,Very High ,0.8,1.3,1.5,M,M,M,-0.01,0.05,0.08
0,0,Absent,None,Very High ,1.1,1.4,1.7,M,M,M,0.01,-0.07,-0.04
0,0,Absent,None,Very High ,1.2,1.6,1.9,M,M,M,-0.01,-0.1,-0.06
0,0,Absent,None,Very High ,1.7,2.5,3.5,M,M,M,-0.35,-0.33,-0.2
0,0,Absent,None,High,2,4.3,7.9,M,M,M,0.05,-0.01,-0.06
0,0,Absent,None,High,2.7,5.7,10.4,M,M,M,-0.04,0.06,0.28
0,0,Absent,None,Very High ,1.7,2.7,2,M,M,M,0.07,0.53,0.47
0,0,Absent,None,Very High ,0.6,1.7,2.2,M,M,M,0.17,0.46,0.68
0,0,Absent,None,None,0.7,1.6,2.1,M,M,M,0.16,0.4,0.6
0,0,Absent,None,None,2.8,5,7.5,R,R,R,0.42,0.61,0.73
0,1,Absent,None,None,3.3,5,7.9,R,R,R,0.57,1,0.62
0,0,Absent,None,None,2.6,5,7.2,R,R,R,0.72,1.04,0.68
0,0,Absent,None,None,3.1,6.2,8.5,R,R,R,0.46,0.77,0.67
0,1,Absent,None,None,3.8,6.6,8.2,R,R,R,0.28,0.97,1.49
0,0,Absent,None,None,3.4,5.6,9.2,R,R,R,0.17,0.55,0.56
0,0,Absent,None,None,2.5,6,8,R,R,R,0.35,0.65,1.8
0,0,Absent,None,None,3.5,6,8,R,R,R,0.51,0.71,0.84
1,1,Absent,None,None,3.3,5.6,8.1,R,R,R,0.24,0.31,0.86
0,0,Absent,None,None,3,5.7,7.9,R,R,R,0.15,0.64,0.69
0,0,Absent,None,None,3,5,9,R,R,R,-0.08,-0.06,0.09
0,0,Absent,None,None,2.8,4.3,8.3,R,R,R,-0.05,-0.16,0.59
0,0,Absent,None,None,2,4.4,5.8,R,R,R,0.58,0.71,1.04
0,0,Absent,None,None,2.6,5.6,9.2,R,R,R,0.2,0.84,1.35
0,0,Absent,None,None,2.8,4,7.2,R,R,R,0.55,0.97,1.21
0,0,Absent,None,None,2.7,6.3,8.7,R,R,R,0.63,0.81,1.29
0,0,Absent,None,None,2.6,5.2,8.9,R,R,R,0.41,0.65,0.92
0,0,Absent,None,None,2.7,6,7.9,R,R,R,0.17,1.18,1.01
0,1,Absent,None,None,2,4.6,6.8,R,R,R,0.68,1.26,1.11
0,0,Absent,None,None,3,6.4,7.7,R,R,R,0.72,0.83,0.55
0,0,Absent,None,None,2.7,4.4,6.1,R,R,R,0.53,1.03,1.36
0,0,Absent,None,None,2.6,5,7.6,R,R,R,0.35,0.75,0.83
0,0,Absent,None,None,2.7,6.4,8.1,R,R,R,0.39,0.82,0.52
0,0,Absent,None,None,2.5,5.9,9,R,R,R,0.42,1.12,0.48
0,0,Absent,None,Medium,1.5,2.4,2.5,M,M,M,0.63,0.69,0.84
0,0,Absent,None,None,1.5,2.5,2.7,M,M,M,0.45,0.54,0.86
0,0,Absent,Medium,None,2.1,3,3.4,M,M,M,0.05,0.69,1.19
0,0,Absent,None,Very Low ,1.4,3.4,3.7,M,M,M,0.42,0.47,0.43
0,0,Absent,None,None,1,2.4,3.3,M,M,M,0.33,0.95,0.9
0,0,Absent,None,None,1.2,2.6,3.5,M,M,M,0.35,0.97,0.88
0,0,Absent,Very Low,None,1,2.5,3.9,M,M,M,0.12,0.68,0.9
0,0,Absent,Very Low,Very Low ,1.8,2.6,2.9,M,M,M,0.06,0.72,0.53
0,0,Absent,High,None,1.8,2.6,3.4,M,M,M,0.74,0.85,0.79
0,0,Absent,None,None,1.9,2.2,2.9,M,M,M,0.45,0.59,0.64
0,0,Absent,None,None ,0.7,1.7,2.3,M,M,M,-0.1,-0.03,0.28
0,0,Absent,High,None,1.7,2.7,4,M,M,M,-0.12,-0.1,0.35
0,0,Absent,Low,Low,1.8,2.6,2.6,M,M,M,1,0.6,0.4
0,0,Absent,Very Low ,None,1.1,2.3,3.6,M,M,M,0.54,0.84,0.94
0,0,Absent,None,None,1.2,2.4,3.6,M,M,M,0.47,0.76,0.79
0,0,Absent,None,None,0.8,3.1,3.2,M,M,M,0.53,0.59,0.63
0,0,Absent,None,Very Low ,1,2.5,3.8,M,M,M,0.35,0.41,0.61
0,0,Absent,None,None,1.5,2.6,4.1,M,M,M,-0.37,0.06,0.5
0,0,Absent,None,None,2.1,3.1,4.1,M,M,M,0.08,0.12,0.75
0,0,Absent,None,Low,1.4,2.1,2.7,M,M,M,0.33,0.4,0.47
0,0,Absent,None,None,1.9,3.6,4.9,M,M,M,0.05,0.05,0.11
0,0,Absent,None,None,1.2,2.5,5.7,M,M,M,-0.16,-0.31,-0.14
0,0,Absent,None,Low,4.4,8,8,M,M,M,-0.18,-0.28,-0.23
0,0,Absent,None,Medium,1.7,3.6,6.9,M,M,M,0.36,-0.01,0.13
0,0,Absent,None,Very Low ,3,3.4,4.6,M,R,R,0.02,0.53,0.88
0,0,Absent,None,Very Low ,2.9,3.5,4.6,M,R,R,0.03,0.37,0.5
0,0,Absent,None,None,2.2,3.6,4.4,M,R,R,0.21,0.44,0.81
0,0,Absent,None,None,2.5,5,5.6,R,R,M,-0.39,-0.23,-0.22
1,0,Absent,None,None,1.9,4.2,5.4,R,R,M,-0.22,-0.1,1.16
0,0,Absent,None,Very Low ,2.5,3.8,4.5,R,M,M,0.09,0.58,0.91
1,0,Absent,Very Low ,None,1.2,3,3.6,R,M,R,0.16,0.37,0.79
0,0,Absent,None,Very Low ,3.3,4.5,5.2,R,M,R,0.65,0.32,0.57
0,0,Absent,None,None,2.1,4.3,4.6,M,M,M,0.3,0.39,0.66
0,0,Absent,Very Low,None,1.8,3.2,4.2,R,M,R,0.16,0.1,0.29
0,0,Absent,None,None,2.2,3.4,3.9,R,M,M,-0.03,-0.12,0.14
0,0,Absent,None,None,1.4,2.3,3.4,M,M,R,-0.11,-0.07,-0.32
0,0,Absent,None,Very Low ,1.5,2.1,2.9,R,R,R,0.04,0.01,-0.12
0,0,Absent,None,None,1.8,2.5,4.5,R,R,R,-0.07,-0.14,-0.26
0,1,Absent,None,Very Low ,2.4,2.7,5,R,R,R,-0.11,0.31,0.43
0,0,Absent,None,None,2.3,2.8,5.2,R,R,R,-0.12,0.36,0.45
0,0,Absent,None,None,2.1,4,4.4,R,R,R,0.25,0.59,0.6
0,1,Absent,None,None,2.6,4.5,4.6,R,R,R,0.3,0.77,0.32
0,0,Absent,Very Low,None,1.9,2.4,5.2,R,R,R,0.03,0.49,1
1,1,Absent,None,Very Low ,3.3,4.4,5.9,M,R,R,0.6,0.66,1.38
1,0,Absent,Very Low,None,2.1,4.1,6.1,R,R,R,0.3,0.35,1.39
0,0,Absent,None,None,3.1,5,7,R,R,R,1.26,1.22,1.35
1,1,Absent,Very Low,Very Low ,2.8,4.8,7.2,R,R,R,0.93,1.72,1.7
0,0,Absent,None,None,2.5,4.5,6.7,R,R,R,1.08,1.51,1.23
0,0,Absent,Very Low,Very Low ,2.4,4,5.6,R,R,R,0.96,1.39,1.52
0,0,Absent,None,None,2.4,4.2,7.1,R,R,R,0.1,0.8,1.37
0,1,Absent,Very Low,None,1.7,4.1,5.1,R,R,R,1.16,1.15,1.19
0,0,Absent,Low,None,2.1,3.9,6.5,R,R,M,0.66,0.85,1.29
0,0,Absent,Low,None,2.5,5.8,6.8,R,R,M,0.45,0.35,0.76
0,0,Absent,Low,None,1.8,5,6.2,R,R,M,-0.18,0.35,0.58
0,0,Absent,Very Low,None,2.4,3,5,R,M,M,0.26,0.66,0.65
1,0,Absent,None,None,1.8,4,4.9,R,M,M,0.39,0.83,0.93
1,0,Absent,Medium,None,2.4,4.1,6.5,R,M,M,0.63,1.1,0.73
0,0,Absent,None,Very Low ,2.4,4.5,5.6,M,R,M,0.63,0.67,0.76
0,2,Absent,Low,None,2,3.6,6.8,M,R,M,0.94,1.19,1.46
0,0,Absent,Low,None,1.8,3.9,5.4,R,M,M,0.55,0.72,0.99
0,0,Absent,Medium,None,2,3.6,6.1,M,M,M,0.35,0.8,1.03
0,0,Absent,Very Low ,None,1.7,3.7,6.2,M,R,R,0.38,1.04,1.36
0,0,Absent,None,None,0.6,1.2,1.6,M,M,M,0.04,0.22,0.11
0,0,Absent,None,None,0.4,1.2,1.7,M,M,M,0.02,0.16,0.22
0,0,Absent,None,None,0.5,1,1.6,M,M,M,-0.01,-0.03,0.06
0,0,Absent,None,Low,0.8,1.2,1.6,M,M,M,-0.24,0.06,0.16
0,0,Absent,Very Low,Low,0.9,1.5,2.8,M,M,M,0.01,0.27,0.19
0,0,Absent,None,None,0.5,1.5,2.3,M,M,M,0.12,0.06,0.19
0,0,Absent,Very Low,None,0.6,1.3,2.3,M,M,M,-0.05,-0.08,-0.15
0,0,Absent,None,None,0.7,1.5,2.6,M,M,M,0.08,0.1,0.03
0,0,Absent,None,None,0.6,1.2,2.5,M,M,M,-0.05,0.07,0.11
0,0,Absent,None,None,0.7,1.3,2.4,M,M,M,0.05,0.04,0.08
0,0,Absent,None,None,0.5,1,2.3,M,M,M,0.04,0.05,0.18
0,0,Absent,None,Very Low,0.4,1.2,2.2,M,M,M,0.04,0.06,0.05
0,0,Absent,Very Low,None,0.5,1.2,2.5,M,M,M,0.01,0.07,0.06
0,0,Absent,None,None,0.4,1.3,2.4,M,M,M,0.01,0.02,0.11
0,0,Absent,None,None,0.7,1.5,2.3,M,M,M,-0.04,0.03,0.19
0,0,Absent,None,None,0.9,1.8,2.3,M,M,M,0.08,0.08,0.11
0,0,Absent,None,None,0.8,1.7,2.5,M,M,M,0.04,0.03,0.05
0,0,Absent,Very Low ,None,0.3,1.2,2.2,M,M,M,0.01,0.02,0.11
0,0,Absent,None,None,0.7,1.3,2.6,M,M,M,0.01,0.12,0.16
0,0,Absent,Low ,None,0.6,1.3,2.3,M,M,M,0.03,0.02,0.19
0,0,Absent,None,Very Low,0.4,2,2.6,M,M,M,0.02,0.04,0.09
0,0,Absent,Very Low,Very Low,0.4,1.5,2.3,M,M,M,0.02,0.07,0.08
0,0,Absent,None,Very Low,0.7,1.3,2.5,M,M,M,0.04,0.08,0.1
0,0,Absent,None,None,0.4,1.4,2.2,M,M,M,0.02,0.1,0.15
0,0,Absent,None,None,0.5,1.2,2.3,M,M,M,0.01,0.07,0.2
0,0,Absent,None,Very Low,0.6,1.3,2.4,M,M,M,0.04,0.16,0.19
0,0,Absent,Very Low,Very Low,0.3,1,2.3,M,M,M,0.01,0.08,0.12
0,0,Absent,Very Low,Very Low,0.4,1.2,1.9,M,M,M,0.04,0.1,0.25
0,0,Absent,None,None,1.9,3,3.4,R,M,M,0.04,0.33,0.5
0,0,Absent,None,None,2,2.8,3.3,M,M,M,0.19,0.51,0.55
0,0,Absent,None,None,1.5,3,3.7,R,M,M,0.14,0.23,0.31
0,0,Absent,None,None,2.1,3,3.7,R,M,M,0.11,0.31,0.34
0,0,Absent,None,None,2.2,3.4,4,R,R,M,0.15,0.46,0.41
0,0,Absent,None,None,2.2,3.4,3.8,R,M,M,0.05,0.09,0.35
0,0,Absent,None,None,2,3.4,3.6,R,M,M,0.24,0.35,0.41
0,0,Absent,None,None,2,3,3.2,M,M,M,0.15,0.22,0.36
0,0,Absent,None,Very Low,1.6,2.4,3.1,M,M,M,0.1,0.25,0.22
0,0,Absent,Very Low,None,2,3,3.3,R,M,M,0.21,0.22,0.25
0,0,Absent,None,None,2.2,3.6,4.6,R,M,M,0.22,0.31,0.43
0,0,Absent,None,Very Low,2.1,3,4.2,R,M,M,0.02,0.16,0.43
0,0,Absent,None,None,1.8,3.6,4.8,R,M,M,0.06,0.16,0.32
0,0,Absent,None,None,1.6,3.2,4.8,R,M,M,0.06,0.18,0.34
0,0,Absent,None,None,2,3.7,5.4,R,M,M,0.08,0.38,0.4
0,0,Absent,None,None,2.3,3.3,6.2,R,M,M,0.43,0.48,0.48
0,0,Absent,None,Very Low,2.6,4.6,7.2,R,M,M,0.38,0.43,0.37
0,0,Absent,None,Very Low,2.9,5,5.9,R,M,M,0.25,0.22,0.42
0,0,Absent,None,None,3,4.2,6.1,R,M,M,0.12,0.21,0.3
0,0,Absent,None,None,2.6,3.6,5.8,R,M,M,0.19,0.3,0.46
0,0,Absent,None,None,2.7,3.2,5,R,M,M,0.31,0.22,0.34
0,0,Absent,Very Low,None,2,2.9,3.8,R,M,M,0.2,0.23,0.33
0,0,Absent,None,Very Low,1.6,2.4,3.7,R,M,M,0.19,0.21,0.22
0,0,Absent,None,None,2,3.4,4.4,R,R,M,0.27,0.2,0.36
2,0,Absent,None,None,2,4,5.8,R,R,M,0.19,0.54,0.34
0,0,Absent,Very Low,None,2,3.4,4.8,R,M,M,0.27,0.28,0.21
0,0,Absent,Very Low,None,2.6,3.6,4.2,R,R,M,0.19,0.21,0.53
0,0,Absent,Very Low,None,2.3,3.4,4.3,R,M,M,0.1,0.26,0.36
0,0,Absent,None,None,2.3,3.4,4.3,R,M,M,0.1,0.28,0.36
0,0,Absent,None,None,1.6,3,4.2,R,M,M,0.19,0.06,0.45
0,0,Absent,Very Low,None,2,3.2,4.2,R,M,M,0.37,0.39,0.42
0,0,Absent,Very Low,None,2,3.5,4.2,R,R,M,0.32,0.3,0.45
0,1,Absent,None,None,1.4,2,2.7,R,R,M,0.05,0.13,0.03
0,0,Absent,None,Very Low ,1.5,2.2,2.4,R,R,R,0.12,0.04,0.05
0,0,Absent,None,Very Low,1.7,2.2,3.1,R,R,M,0.1,0.03,0.05
0,0,Absent,None,Very Low,1.6,2,2.4,R,R,M,0.07,0.09,0.03
0,1,Absent,Very Low,Very Low ,1.4,1.6,2.2,M,M,M,0.15,0.1,0.07
0,0,Absent,None,None,1.2,1.6,1.9,R,M,M,0.02,0.05,0.13
0,0,Absent,None,None,1.4,1.8,2.1,R,M,M,0.02,0.06,0.14
0,0,Absent,None,None,1.7,1.9,1.9,R,M,R,0.02,0.08,0.1
0,0,Absent,None,None,1.5,2.2,2.4,R,R,R,0.05,0.11,-0.02
0,0,Absent,None,None,1.5,2.2,2.4,R,R,R,0.05,0.12,-0.02
0,0,Absent,None,None,1.6,1.7,1.8,M,R,R,0.18,0.1,0.12
0,0,Absent,None,None,1.6,2,2.1,M,M,R,0.04,0.15,0.14
0,0,Absent,None,None,1.4,1.7,1.9,R,R,M,0.01,0.24,0.12
0,0,Absent,None,Very Low,1.4,1.8,1.9,R,R,M,0.02,0.08,0.15
0,0,Absent,None,Very Low,1.6,1.7,1.9,R,R,M,0.01,0.08,0.18
0,0,Absent,Very Low,None,1.3,1.7,2.2,R,M,M,0.06,0.06,0.49
0,0,Absent,Very Low,None,1.7,1.7,2,R,M,M,0.08,0.04,0.08
0,0,Absent,Very Low,None,1.6,2,2,R,M,M,0.02,0.21,0.4
0,0,Absent,None,None,2,2.5,2.6,R,M,M,-0.04,0.12,0.22
0,0,Absent,None,None,1.7,2.5,2.5,R,M,M,0.2,0.32,0.35
0,0,Absent,None,None,1.7,2.4,2.6,R,M,M,0.2,0.34,0.36
0,0,Absent,None,None,2.6,4,6.2,R,M,M,-0.05,-0.25,-0.05
0,0,Absent,None,Very Low,1.6,2.2,3.6,R,M,M,-0.1,0.08,0.13
0,0,Absent,Heavy,None,0.9,1.2,1.7,R,M,M,-0.05,0.01,-0.03
0,0,Absent,Very Low,None,1.4,1.5,1.8,R,M,M,0.12,-0.01,-0.01
0,0,Absent,Low,None,1.2,1.6,2.2,M,R,M,-0.06,0.04,-0.03
0,0,Absent,None,None,1.4,2,2.8,R,R,M,0.1,0.17,0.14
0,0,Absent,Low,None,1.6,2,2.1,R,R,M,0.09,0.22,0.17
0,0,Absent,None,None,1.6,2,2.1,R,R,R,0.09,0.22,0.17
0,0,Absent,None,None,1.9,2.1,2.2,R,M,M,0.01,0.21,0.04
0,0,Absent,None,None,1.9,2.2,2.3,R,M,M,0.24,0.31,0.17
0,0,Absent,Medium,None,2,2.1,2.1,R,M,M,0.11,0.25,0.23
0,0,Absent,None,None,1.9,2,2,M,M,M,0.22,0.31,0.25
0,0,Absent,None,None,1.9,2,2.1,M,M,R,0.13,0.44,0.04
0,0,Absent,None,None,2.9,3.3,4.5,R,M,M,0.01,0.05,-0.15
0,0,Absent,None,None,2.4,2.8,3.6,R,R,R,-0.05,0.07,0.56
0,0,Absent,None,Very Low ,1.8,3.6,4,R,R,M,0.29,0.63,0.74
0,0,Absent,None,None,1.6,2.9,4.5,R,R,M,0.22,0.38,0.73
0,0,Absent,None,None,1.8,3.8,4.5,R,R,M,0.16,0.37,0.4
0,0,Absent,None,None,1.3,3.3,4.7,R,R,R,0.35,0.24,0.52
0,0,Absent,None,None,3,4.4,6.2,R,R,R,0.12,0.47,0.51
0,0,Absent,None,None,2.2,4.4,5.6,R,R,M,0.33,0.36,0.31
0,0,Absent,None,None,1.3,4.7,6.5,R,R,M,0.18,0.35,0.5
3,0,Absent,None,None,1.3,4.5,5.6,R,M,M,0.1,0.3,0.39
0,0,Absent,None,None,1.7,4.4,6.3,R,M,M,0.04,0.12,0.29
0,0,Absent,None,None,1.4,3.1,5.7,R,R,M,0.03,0.25,0.34
0,0,Absent,None,None,1.9,3.2,5.5,R,R,M,0.09,0.33,0.37
0,0,Absent,None,None,1.6,2.9,4,R,R,M,0.24,0.26,0.41
0,0,Absent,None,None,1.5,3.2,5,R,R,M,0.16,0.34,0.41
0,0,Absent,None,Very Low,1.5,3.9,5.9,R,R,M,-0.06,-0.11,0.35
0,0,Absent,None,None,1.5,2.4,3.7,R,R,M,0.2,0.16,0.24
0,0,Absent,None,None,1.6,2.9,4.9,R,R,M,-0.1,-0.11,0.1
1,0,Absent,None,Very Low ,1.4,3,4.9,R,R,R,-0.12,-0.18,-0.06
0,0,Absent,None,Very Low,1.7,2.8,5.4,R,R,M,-0.04,-0.04,-0.02
0,1,Absent,None,None,1.6,3.3,5.1,R,R,R,0.07,0.02,0.3
0,0,Absent,None,None,2,3.7,4.3,R,R,R,0.06,0.34,0.33
0,0,Absent,None,Very Low,1.6,2.8,5.4,R,R,R,0.14,0.3,0.36
0,1,Absent,None,None,1.5,4,4.2,R,R,R,0.08,0.31,0.27
0,0,Absent,None,None,1.7,3.9,5.7,R,R,M,0.29,0.29,0.34
0,0,Absent,None,None,1.7,4.4,5,R,R,R,0.53,0.55,0.58
0,0,Absent,None,None,2.3,4.7,6.5,R,R/M,R/M,0.21,0.87,0.85
0,0,Absent,None,None,2.3,5,7.2,R,M,M,0.38,0.52,1.09
0,0,Absent,None,None,2.8,4.8,6.8,R,R/M,R/M,0.67,0.89,0.9
0,0,Absent,None,None,2.1,4.7,6,R/M,R/M,R/M,0.61,0.62,0.81
0,1,Absent,None,None,2.3,4.1,5.5,R/M,R/M,R/M,0.46,0.54,0.76
0,0,Absent,None,None,1.7,3.7,5.2,R/M,R/M,R/M,0.32,0.68,0.72
0,0,Absent,None,None,2,3.8,5.3,R/M,M,M,0.49,0.66,0.76
0,0,Absent,None,None,2.3,4,5.4,M,M,M,0.46,0.6,0.88
0,0,Absent,None,None,2,3.8,5,M,M,M,0.42,0.66,0.66
0,0,Absent,None,None,1.8,3.5,5.2,M,M,M,0.55,0.53,0.68
0,0,Absent,None,None,1.8,3.9,5.2,M,M,M,0.49,0.5,1.08
0,0,Absent,None,None,1.7,3.7,5.1,R/M,M,M,0.15,0.49,0.68
0,0,Absent,None,None,2.6,5,6.2,M,R/M,R,0.46,0.68,0.73
0,0,Absent,None,None,2.4,4.2,5.5,M,M,M,0.37,0.84,0.85
0,0,Absent,None,None,1.7,4.2,5.3,M,M,M,0.18,0.39,0.73
0,0,Absent,None,None,1.9,4,6.6,M,R/M,M,0.63,0.74,0.79
0,0,Absent,None,None,1.6,4.2,5.5,R/M,R/M,M,0.41,0.87,1.07
0,0,Absent,None,None,1.6,4.2,5.5,R/M,R/M,M,0.41,0.46,0.99
0,0,Absent,None,None,1.6,4,5.6,R/M,R/M,R/M,0.46,0.78,0.7
0,0,Absent,None,None,3.8,4.2,6,R/M,R/M,R/M,0.47,0.73,0.89
0,0,Absent,None,None,2,4,6.4,R/M,R/M,R/M,0.35,0.58,0.61
0,0,Absent,None,None,2.4,4.1,6,R/M,M,M,0.42,0.69,0.7
0,0,Absent,None,None,1.7,4,6.4,M,M,M,0.36,0.68,0.79
0,0,Absent,None,None,2.4,4,5.6,M,M,M,0.51,0.53,0.71
0,0,Absent,None,None,2.2,3.7,4.9,R/M,R/M,R/M,0.48,0.49,0.73
0,0,Absent,None,None,2.6,5.4,6.6,R,R,R,0.46,1.14,1.15
0,0,Absent,None,None,2.3,5.3,6.9,R,R,R,0.42,0.94,1.48
0,0,Absent,None,None,2.2,5.1,5.5,R,R,R,0.32,0.46,0.63
0,3,Absent,None,None,2.6,4.8,5.5,R,R,R,0.04,0.29,0.3
0,1,Absent,None,None,2.9,4.4,5.1,R,R,R,0.36,0.38,0.62
0,1,Absent,None,None,3.2,5,8.4,R,R,R/M,0.38,0.45,1.14
0,1,Absent,None,None,3.4,4.2,7,R,R,R,0.3,0.62,0.99
0,4,Absent,None,None,3.4,4.5,6.2,R,R,R,0.24,0.32,0.76
0,2,Absent,None,None,2.6,4.6,8,R,R,R,0.32,0.81,0.95
0,3,Absent,None,Very Low,3,4.4,6.8,R,R,R,0.33,0.5,0.82
0,6,Absent,None,None,1.9,4.9,7.8,R,R,R,0.23,0.39,0.8
0,2,Absent,None,Very Low,1.2,3.8,7.5,R,R,R,-0.14,0.24,0.28
0,0,Absent,None,Very Low ,2.9,3.3,3.9,R,R,R,0.14,0.17,0.23
0,1,Absent,None,None,2,3,4.2,R,R,R,0.23,0.66,0.71
1,6,Absent,None,Very Low ,3.4,4.4,5.2,R/M,R/M,R/M,0.63,0.88,0.89
0,5,Absent,None,None,2,4.1,5.2,R,R,R,0.57,0.45,0.53
0,3,Absent,None,None,3.3,5.3,5.9,R,R/M,M,0.65,0.76,0.78
0,2,Absent,None,None,3,5.3,6.8,R,R/M,R/M,0.19,0.3,0.46
0,0,Absent,None,None,3.1,4.1,4.9,R,R,R/M,0.24,0.72,0.45
1,2,Absent,None,Very Low ,2.8,4,5.1,R,R,R,0.32,0.54,0.56
0,0,Absent,None,Very Low,1.9,4.8,6.7,R,R,R/M,0.24,0.41,0.6
0,0,Absent,None,Very Low ,2.1,4,4.4,R,R/M,R/M,0.24,0.43,0.58
0,0,Absent,None,None,2.2,4.6,7,M,M,R/M,-0.05,0.22,0.34
0,0,Absent,None,None,1.9,4.5,6.9,M,R/M,R/M,0.48,0.76,1.15
0,0,Absent,None,Medium,2.4,5.8,9.1,M,R/M,R/M,0.25,0.84,1.11
0,0,Absent,None,Low,1.9,4.7,7,M,M,R/M,0.25,0.41,0.68
0,0,Absent,None,Medium,2.8,5.7,9.1,M,R/M,R/M,0.38,0.73,1.09
0,0,Absent,None,High ,2.7,6,9,M,M,R/M,0.23,0.57,0.94
0,0,Absent,None,Low,3.6,4.6,7,M,M,M,0.22,0.59,0.76
0,0,Absent,None,Medium,2.1,4.5,6.8,M,M,M,0.15,0.41,0.75
0,0,Absent,None,Medium,3.4,5.4,6.9,M,M,M,0.33,0.66,0.85
0,0,Absent,None,None,2.4,4.8,6.8,M,R/M,M,-0.04,0.15,0.59
0,0,Absent,None,Medium,2.5,5.3,6.6,M,M,M,0.3,0.53,0.54
0,0,Absent,None,None,1.9,4.4,6.4,M,M,M,0.17,0.47,0.63
0,0,Absent,None,Medium,3.4,6.2,7.2,M,M,M,0.43,0.77,0.81
0,0,Absent,None,None,3.1,5.1,7.1,M,M,M,0.19,0.26,0.35
0,0,Absent,None,Medium,2.4,4.1,7.2,M,M,M,0.17,0.22,0.31
0,0,Absent,None,Medium,3.2,5.8,7.7,M,M,M,-0.17,-0.08,0.18
0,0,Absent,None,High ,2.8,6.8,8.7,M,R/M,M,-0.05,-0.22,-0.25
0,0,Absent,None,None,2.2,4.4,7,M,M,M,-0.14,-0.13,0.09
0,0,Absent,None,Medium,2.8,6.6,7.9,M,M,M,-0.03,0.64,0.69
0,0,Absent,None,Low,2.6,4.4,6.8,M,R/M,M,0.61,0.58,0.82
0,0,Absent,None,Medium,2.5,5,6.5,M,M,M,0.65,0.75,0.84
0,0,Absent,None,Low,2.3,3.7,5.3,M,M,R/M,0.44,0.71,0.73
0,0,Absent,None,None,1.8,4,4.6,R/M,R,R,0.54,0.95,0.81
0,1,Absent,None,None,2.5,3.6,4.4,R/M,R,R,0.4,0.64,0.93
0,0,Absent,None,None,2.1,3.6,4.3,R/M,R/M,R/M,0.31,0.85,0.82
0,0,Absent,None,None,2,3.9,5.1,R/M,R/M,R,0.15,0.53,0.74
0,0,Absent,None,None,2.3,4.1,6.1,R/M,R/M,R,-0.14,0.3,0.64
0,0,Absent,None,None,2.4,4.2,5.8,R/M,R/M,R,0.56,0.76,0.86
0,0,Absent,None,None,1.6,3.2,5.3,R/M,R,R,0.94,0.82,0.79
