year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,ln_mr_mgo2_per_h,ln_mass_g,species,race,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age,salinity_permil,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,ecotype
1985,Wieser,J. Exp. Biol,7.417304102,NA,12,,,0,NA,0,NA,1.304274359,NA,0.265646839,2.003815663,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2000,Myrick,Fish Physiol.,7.5,0.71,14,,,NA,NA,1,NA,1.7,0.17,0.530628251,2.014903021,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,14,mean,19.00,NA,NA,0,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
2000,Myrick,Fish Physiol.,7.5,0.8,19,,,NA,NA,1,NA,1.95,0.26,0.667829373,2.014903021,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,14,mean,20.00,NA,NA,0,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,7.618568288,NA,4,,,0,NA,0,NA,0.582489704,NA,-0.54044377,2.030588463,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
1985,Wieser,J. Exp. Biol,7.620418404,NA,4,,,0,NA,0,NA,0.684481125,NA,-0.37909421,2.030831277,Oncorhynchus mykiss,rainbow trout,fry,hatchery,NA,8,individual,1.00,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,not specifically mentioned but seems to be freshwater,,pre-smolt,,,
2000,Myrick,Fish Physiol.,8.2,0.75,19,,,NA,NA,1,NA,1.88,0.24,0.631271777,2.104134154,Oncorhynchus mykiss,rainbow trout,juvenile,hatchery,NA,14,mean,20.00,NA,NA,0,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,5.65934399,NA,0.655903457,NA,0.846938776,NA,-0.166126871,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,16.60205566,NA,1.924135682,NA,1.456734694,NA,0.37619742,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,5.175302634,NA,0.599804305,NA,1.524489796,NA,0.421659794,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,6.041511525,NA,0.700195695,NA,1.558367347,NA,0.443638701,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,6.59084218,NA,0.763861709,NA,1.693877551,NA,0.52702031,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,18.09188993,NA,2.096803653,NA,1.897142857,NA,0.640348995,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,66.31366573,NA,7.685583823,NA,2.032653061,NA,0.709341866,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,27.38717247,NA,3.174103066,NA,2.066530612,NA,0.725871168,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,76.1594046,NA,8.826679713,NA,2.269795918,NA,0.819689924,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,5.082434234,NA,0.589041096,NA,2.371428571,NA,0.863492546,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,46.05540931,NA,5.337703849,NA,2.473061224,NA,0.905456745,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,5.63120205,NA,0.652641879,NA,2.540816327,NA,0.932485418,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,35.49317666,NA,4.113568167,NA,2.676326531,NA,0.984445157,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,15.23717161,NA,1.765949119,NA,2.98122449,NA,1.092334119,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,56.05255182,NA,6.496347032,NA,3.082857143,NA,1.125856811,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,16.57335088,NA,1.920808871,NA,3.184489796,NA,1.158292087,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,50.76974698,NA,5.884083496,NA,3.286122449,NA,1.189708283,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,37.45241847,NA,4.340639269,NA,3.32,NA,1.199964783,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,35.55790312,NA,4.121069798,NA,3.523265306,NA,1.259388203,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,47.92909963,NA,5.554859752,NA,3.523265306,NA,1.259388203,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,16.0932494,NA,1.865166341,NA,3.624897959,NA,1.287826139,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,49.81629808,NA,5.773581213,NA,3.760408163,NA,1.324527506,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,26.48831893,NA,3.069928245,NA,3.99755102,NA,1.385681929,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,27.90667267,NA,3.234311807,NA,3.99755102,NA,1.385681929,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,42.324351,NA,4.905283757,NA,4.133061224,NA,1.419018349,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,45.08169821,NA,5.224853229,NA,4.166938776,NA,1.42718166,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,29.71507369,NA,3.443900848,NA,4.234693878,NA,1.443311042,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,58.23749199,NA,6.749575995,NA,4.370204082,NA,1.474809709,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,53.98243077,NA,6.25642531,NA,4.370204082,NA,1.474809709,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,65.80148243,NA,7.626223092,NA,4.404081633,NA,1.482531755,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,15.2124067,NA,1.76307893,NA,4.471836735,NA,1.497799227,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,61.54360702,NA,7.132746249,NA,4.573469388,NA,1.520272083,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,46.01995047,NA,5.33359426,NA,4.607346939,NA,1.52765219,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,32.15160279,NA,3.726288324,NA,4.607346939,NA,1.52765219,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,35.46109485,NA,4.109849967,NA,4.607346939,NA,1.52765219,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,19.54288832,NA,2.264970646,NA,4.675102041,NA,1.542250989,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,61.14568,NA,7.086627528,NA,4.810612245,NA,1.570824362,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,25.60691339,NA,2.967775603,NA,4.878367347,NA,1.584810604,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,17.4907781,NA,2.027136334,NA,4.878367347,NA,1.584810604,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,10.06862304,NA,1.166927593,NA,5.793061224,NA,1.756660861,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,45.92032801,NA,5.322048271,NA,5.860816327,NA,1.768288899,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,58.68551166,NA,6.801500326,NA,5.860816327,NA,1.768288899,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,49.7774622,NA,5.769080235,NA,6.097959184,NA,1.807954155,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,29.36104809,NA,3.402870189,NA,6.572244898,NA,1.882855463,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,40.84521067,NA,4.733855186,NA,7.791836735,NA,2.053076613,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,52.65187988,NA,6.102217873,NA,8.571020408,NA,2.148386793,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,55.8780718,NA,6.476125245,NA,8.842040816,NA,2.179517712,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,72.81276518,NA,8.438812785,NA,9.248571429,NA,2.224469099,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,79.81729387,NA,9.2506197,NA,9.756734694,NA,2.277957784,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,68.94043434,NA,7.990019569,NA,9.926122449,NA,2.295169913,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,61.12935767,NA,7.084735812,NA,10.53591837,NA,2.354790216,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,66.25062778,NA,7.678277886,NA,10.56979592,NA,2.358000492,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,76.0794815,NA,8.81741683,NA,11.82326531,NA,2.470069226,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,64.40733076,NA,7.464644488,NA,12.43306122,NA,2.520359152,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,70.86815718,NA,8.213437704,NA,12.46693878,NA,2.523080242,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,71.78614724,NA,8.319830398,NA,14.12693878,NA,2.648083526,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,75.70463086,NA,8.773972603,NA,15.41428571,NA,2.735294723,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1990,Facey et al.,Physiol. Zool.,8.3,NA,10,,,87.43081412,NA,10.13300718,NA,16.29510204,NA,2.790864574,2.116255515,Oncorhyncus mykiss,Rainbow trout,juvenile,NA,NA,NA,individual,1.00,8.628318584,NA,NA,NA,NA,NA,NA,NA,1,NA,exogenous,fresh,NA,,pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.132324527,NA,1.197543427,NA,0.180272314,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.135456709,NA,1.435206357,NA,0.361308641,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.025108304,NA,1.585628185,NA,0.46098066,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.656883682,NA,1.666046384,NA,0.510453385,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.005216914,NA,1.684218752,NA,0.521301807,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.044216649,NA,1.784914231,NA,0.579370364,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.173490349,NA,1.896224137,NA,0.639864613,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.660066711,NA,1.973650969,NA,0.679885111,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.381149958,NA,2.071558058,NA,0.728301009,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.530162507,NA,2.145318256,NA,0.763287912,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.498657636,NA,2.195611667,NA,0.786460672,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.298442044,NA,2.205314639,NA,0.790870192,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,2.545681046,NA,2.236881473,NA,0.805082696,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
1994,Wilson,Can. J. Fish. Aquat.,9,NA,15,,,NA,NA,3.189303801,NA,2.312484866,NA,0.838322646,2.197224577,Oncorhynchus mykiss,rainbow trout,juvenile,,,15,individual,1.00,9.35,NA,NA,0,NA,NA,NA,NA,2,NA,exogenous,fresh,NA,"Metabolic Costs and Physiological Consequences of Acclimation to Aluminum
in Juvenile Rainbow Trout (Oncorhynchus myk",pre-smolt,,,
