year,author,journal,mass_g,se_mass_g,temperature_c,swimspeed_m_per_s,se_swimspeed_m_per_s,swimspeed_cm_per_s,se_swimspeed_cm_per_s,swimspeed_bodylengths_per_second,se_swimSpeed_bodylengths_per_second,mr_mgo2_per_h,se_mr_mgo2_per_h,species,subspecies,family,run,life_stage,wild_or_hatchery,author_fishid,acclimation_temperature_c,indiv_or_mean,n,fork_length_cm,total_length_cm,age_years,sex,a,b,predicted_fork_length_cm,data_quality,age_dph,exogenous_or_endogenous,salinity_factor,salinity_note,title,smolt_factor,ration_perc_satiation_pastweek,population,river_or_hatchery_name,ecotype,study,comment
2021,Yoon,J. Fish Biol.,0.0356,NA,16,0,,0,NA,0,NA,0.012741446,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2021,Yoon,J. Fish Biol.,0.0315,NA,16,0,,0,NA,0,NA,0.001396581,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2021,Yoon,J. Fish Biol.,0.0271,NA,16,0,,0,NA,0,NA,0.006877655,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2021,Yoon,J. Fish Biol.,0.0334,NA,16,0,,0,NA,0,NA,0.006378081,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2021,Yoon,J. Fish Biol.,0.031,NA,16,0,,0,NA,0,NA,0.007471998,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2021,Yoon,J. Fish Biol.,0.0369,NA,16,0,,0,NA,0,NA,0.00756305,,Acipenser fulvescens,,Acipenseridae,,larval,wild,NA,16,indiv,1,NA,,,,,,,1,21,unclear,,,"Comparison of methods to quantify metabolic rate
and its relationship with activity in larval lake sturgeon
Acipenser fulvescens",,,Winnipeg River,Winnipeg River,,Yoon2021_J. Fish Biol.,
2007,Allen,Environ. Biol. Fish.,42.31,3.21,12.9,0,,0,NA,0,NA,3.084399,0.3101323,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,20,NA,NA,,,,,,2,100,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,38.72,4.36,12.9,0,,0,NA,0,NA,2.9450432,0.2954336,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,18,NA,NA,,,,,,2,100,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,24.8,3.37,12.9,0,,0,NA,0,NA,1.69012,0.131192,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,21,NA,NA,,,,,,1,100,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,185,11,12,0,,0,NA,0,NA,11.7216,1.1137,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,10,NA,NA,,,,,,2,170,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,208,11,11.9,0,,0,NA,0,NA,12.85024,0.9672,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,10,NA,NA,,,,,,2,170,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,130,9,12.2,0,,0,NA,0,NA,8.2901,0.5863,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,11,NA,NA,,,,,,1,170,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,1667,76,12,0,,0,NA,0,NA,115.62312,11.63566,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,12,NA,NA,,,,,,1,533,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,1628,57,11.9,0,,0,NA,0,NA,101.5872,12.06348,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,12,NA,NA,,,,,,1,533,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2007,Allen,Environ. Biol. Fish.,1632,97,12.2,0,,0,NA,0,NA,115.9536,17.93568,Acipenser medirostris,,Acipenseridae,,juvenile,wild,NA,12.5,mean,11,NA,NA,,,,,,1,533,exogenous,salt,,"Age/size effects on juvenile green sturgeon, Acipenser medirostris, oxygen consumption, growth, and osmoregulation in saline environments",,,Klamath River,Klamath River,,Allen2007_Environ. Biol. Fish.,
2001,Gisbert,Fish Physiol. Biochem. ,0.06665956,NA,16,0,,0,NA,0,NA,0.060039866,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,16.42664366,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,Klamath River,Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.080066414,NA,16,0,,0,NA,0,NA,0.041279369,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,14.14724333,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.082756536,NA,16,0,,0,NA,0,NA,0.048519938,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.02697246,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.085794401,NA,16,0,,0,NA,0,NA,0.049238055,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.1142237,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.087617728,NA,16,0,,0,NA,0,NA,0.052218393,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.47633477,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.088676975,NA,16,0,,0,NA,0,NA,0.053381956,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.61770767,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.089749027,NA,16,0,,0,NA,0,NA,0.048877678,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.07043785,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.087617728,NA,16,0,,0,NA,0,NA,0.047114971,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,14.85626901,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.086571134,NA,16,0,,0,NA,0,NA,0.044100752,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,14.49004131,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.085794401,NA,16,0,,0,NA,0,NA,0.042510318,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,14.29680367,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.087354899,NA,16,0,,0,NA,0,NA,0.042510318,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,14.29680367,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.085024637,NA,16,0,,0,NA,0,NA,0.039210354,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,13.89585801,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.087092859,NA,16,0,,0,NA,0,NA,0.0346071,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,13.33656267,endogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.094735929,NA,16,0,,0,NA,0,NA,0.054973804,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.8111172,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.098805427,NA,16,0,,0,NA,0,NA,0.060482542,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,16.48042889,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.094735929,NA,16,0,,0,NA,0,NA,0.069541851,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.58113487,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.099699955,NA,16,0,,0,NA,0,NA,0.070571102,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.70618887,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.100602581,NA,16,0,,0,NA,0,NA,0.069032868,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.51929349,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.100602581,NA,16,0,,0,NA,0,NA,0.060482542,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,16.48042889,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.104609346,NA,16,0,,0,NA,0,NA,0.058301322,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,16.21541065,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.102740616,NA,16,0,,0,NA,0,NA,0.069032868,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.51929349,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.104609346,NA,16,0,,0,NA,0,NA,0.070571102,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.70618887,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.106512066,NA,16,0,,0,NA,0,NA,0.067528163,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.33647185,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.110754192,NA,16,0,,0,NA,0,NA,0.054973804,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,15.8111172,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.109760483,NA,16,0,,0,NA,0,NA,0.069541851,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.58113487,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.113107971,NA,16,0,,0,NA,0,NA,0.067528163,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.33647185,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.117612797,NA,16,0,,0,NA,0,NA,0.065092853,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.04058159,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.123404246,NA,16,0,,0,NA,0,NA,0.075950417,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,18.35977571,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.130653121,NA,16,0,,0,NA,0,NA,0.07375116,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,18.09256599,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.12987045,NA,16,0,,0,NA,0,NA,0.062745368,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,16.75536222,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.136265487,NA,16,0,,0,NA,0,NA,0.067528163,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.33647185,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.148669801,NA,16,0,,0,NA,0,NA,0.065092853,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.04058159,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.151373929,NA,16,0,,0,NA,0,NA,0.07375116,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,18.09256599,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.152744381,NA,16,0,,0,NA,0,NA,0.078215256,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,18.63495361,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.161716722,NA,16,0,,0,NA,0,NA,0.082342445,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.13640707,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.160265767,NA,16,0,,0,NA,0,NA,0.088619037,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.89901297,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.162203286,NA,16,0,,0,NA,0,NA,0.089272429,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.97840013,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.171731251,NA,16,0,,0,NA,0,NA,0.086052941,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.58723235,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.176437874,NA,16,0,,0,NA,0,NA,0.069541851,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,17.58113487,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.178570904,NA,16,0,,0,NA,0,NA,0.083561151,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.2844798,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.184016981,NA,16,0,,0,NA,0,NA,0.08294956,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,19.2101715,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.184570641,NA,16,0,,0,NA,0,NA,0.09193453,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,20.30184535,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.181273491,NA,16,0,,0,NA,0,NA,0.09193453,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,20.30184535,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.199565447,NA,16,0,,0,NA,0,NA,0.089930639,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,20.05837262,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
2001,Gisbert,Fish Physiol. Biochem. ,0.212561436,NA,16,0,,0,NA,0,NA,0.092612367,NA,Acipenser medirostris,,Acipenseridae,,larval,wild,NA,14.5,individual,1,NA,NA,,,,,,1,20.38420262,exogenous,fresh,,Routine metabolism of larval green sturgeon (Acipenser medirostris Ayres),,,"Weitchpec, CA",Klamath River,,Gisbert2001_Fish Physiol. Biochem. ,
