SiteName,Type,Category,Date,Event,Species,FL_mm,TL_mm,SI,Race,Mort,Effort,Turb,Comments
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,40,42,2,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,41,42,2,F,Y,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,41,43,2,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,45,47,3,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,46,49,3,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,CHN,50,53,3,F,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,SASQ,82,90,NA,NA,N,131,168,NA
90.8L,Unmitigated,Unmitigated,3/12/2014,4,SASQ,90,97,NA,NA,N,131,168,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,36,37,2,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,36,38,2,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,37,39,3,F,Y,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,40,42,2,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,47,50,3,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,49,53,3,F,Y,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,50,55,3,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,50,55,3,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,51,55,3,F,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,CHN,53,57,3,F,Y,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,LMB,260,269,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,LMB,265,275,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,MSS,65,71,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,MSS,75,82,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,SASQ,166,182,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,SASQ,184,199,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,SASU,173,184,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,SASU,412,441,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,77,82,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,81,86,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,82,88,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,83,89,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,105,110,NA,NA,N,157,200,NA
87.0L,Slope,Mitigated,3/12/2014,4,TP,109,115,NA,NA,N,157,200,NA
85.6R,NoBench,Mitigated,3/12/2014,4,CHN,39,40,2,F,N,143,138,NA
85.6R,NoBench,Mitigated,3/12/2014,4,LMB,71,73,NA,NA,N,143,138,NA
85.6R,NoBench,Mitigated,3/12/2014,4,LMB,90,94,NA,NA,N,143,138,NA
85.6R,NoBench,Mitigated,3/12/2014,4,TP,69,74,NA,NA,N,143,138,NA
85.6R,NoBench,Mitigated,3/12/2014,4,TP,80,86,NA,NA,N,143,138,NA
85.6R,NoBench,Mitigated,3/12/2014,4,TP,104,110,NA,NA,N,143,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,36,37,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,40,42,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,42,44,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,42,44,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,43,45,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,45,47,2,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,48,51,3,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,CHN,48,51,3,F,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,SASU,224,237,NA,NA,N,139,138,NA
85.6L,Unmitigated,Unmitigated,3/12/2014,4,SASU,306,320,NA,NA,N,139,138,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,36,38,2,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,38,40,2,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,39,41,2,F,Y,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,40,43,2,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,43,45,2,F,Y,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,43,47,2,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,47,51,3,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,49,53,3,F,Y,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,50,53,3,F,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,CHN,72,76,3,S,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,GSF,49,50,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,LMB,103,107,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,MSS,63,67,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SASQ,89,96,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SASU,65,68,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SMB,82,88,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SMB,88,92,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SMB,95,98,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SMB,178,185,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SPLT,253,297,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,SPTB,112,115,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,TP,103,107,NA,NA,N,140,126,NA
72.2R,Bench,Mitigated,3/12/2014,4,TP,132,137,NA,NA,N,140,126,NA
69.9R,NoBench,Mitigated,3/12/2014,4,BGS,175,184,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,CHN,40,43,2,F,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,CHN,45,48,2,F,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,CHN,48,51,3,F,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,CHN,57,61,3,F,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,LMB,61,64,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,LMB,76,80,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SMB,95,100,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SMB,100,104,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SMB,138,145,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SMB,155,162,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SMB,245,259,NA,NA,N,165,121,Tag inserted
69.9R,NoBench,Mitigated,3/12/2014,4,SPLT,245,400,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SPLT,264,302,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SPLT,270,310,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SPTB,89,93,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,SPTB,98,101,NA,NA,N,165,121,NA
69.9R,NoBench,Mitigated,3/12/2014,4,STB,584,628,NA,NA,N,165,121,Tag inserted
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,35,36,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,36,38,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,36,38,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,36,38,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,36,38,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,36,38,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,38,40,2,F,Y,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,38,40,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,38,40,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,39,41,2,F,Y,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,39,41,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,39,41,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,40,42,2,F,Y,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,40,42,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,40,42,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,40,42,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,42,44,2,F,Y,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,42,45,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,42,45,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,43,46,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,44,48,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,45,49,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,45,48,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,45,49,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,47,50,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,48,51,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,48,51,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,48,51,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,48,51,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,49,53,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,50,54,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,50,55,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,53,57,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,53,57,3,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,NA,NA,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,NA,NA,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,CHN,NA,NA,2,F,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,LMB,87,90,NA,NA,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,LMB,290,303,NA,NA,N,185,126,Tag inserted
69.1L,Naturalized,Naturalized,3/12/2014,4,MSS,56,61,NA,NA,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,PRS,107,107,NA,NA,N,185,126,NA
69.1L,Naturalized,Naturalized,3/12/2014,4,SASQ,330,352,NA,NA,NA,185,126,Tag inserted
69.1L,Naturalized,Naturalized,3/12/2014,4,STB,390,420,NA,NA,N,185,126,Tag inserted
56.0R,Unmitigated,Unmitigated,3/13/2014,4,CHN,46,50,3,F,Y,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,CHN,53,57,3,F,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,63,66,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,74,78,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,135,144,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,140,149,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,171,181,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,LMB,198,209,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SASU,217,232,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SMB,81,85,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SMB,83,86,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SMB,83,86,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SMB,89,94,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,SMB,96,101,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,87,94,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,87,94,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,90,96,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,92,100,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,93,101,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,97,105,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,99,107,NA,NA,N,104,152,NA
56.0R,Unmitigated,Unmitigated,3/13/2014,4,TP,101,109,NA,NA,N,104,152,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,BGS,41,43,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,BGS,52,56,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,BGS,132,141,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,39,41,2,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,40,42,2,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,43,45,2,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,45,48,2,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,47,50,2,F,Y,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,47,50,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,48,51,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,49,53,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,49,52,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,50,54,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,51,55,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,53,57,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,53,57,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,54,58,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,CHN,61,67,3,F,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,67,72,NA,NA,Y,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,67,72,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,68,72,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,70,75,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,71,75,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,DSM,71,76,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,LMB,123,129,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,LMB,212,225,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,LP,76,76,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,MSS,63,66,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,MSS,65,71,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,MSS,72,78,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,MSS,75,79,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,MSS,83,90,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,PRS,71,71,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,RBT,162,175,4,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,SASU,460,486,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,SMB,323,340,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,59,62,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,69,74,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,81,87,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,87,92,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,87,93,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,88,94,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,90,97,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,90,96,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,91,98,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,94,100,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,102,108,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,103,110,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,131,141,NA,NA,N,154,107,NA
50.3R,Naturalized,Naturalized,3/13/2014,4,TP,132,142,NA,NA,N,154,107,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,BGS,35,36,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,39,41,3,F,Y,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,40,44,3,F,Y,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,42,45,2,F,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,44,47,3,F,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,45,48,3,F,Y,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,50,55,3,F,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,56,61,3,F,Y,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,58,65,3,F,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,59,64,3,F,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,CHN,74,81,3,S,Y,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,MSS,75,79,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,MSS,75,81,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASQ,91,100,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASQ,106,115,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASQ,132,141,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASQ,175,184,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASQ,205,222,NA,NA,N,141,NA,NA
91.9R,Naturalized,Naturalized,3/20/2014,5,SASU,49,52,NA,NA,N,141,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,36,38,2,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,40,42,2,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,41,43,2,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,44,47,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,45,47,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,49,51,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,50,53,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,52,56,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,52,56,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,52,56,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,CHN,62,66,3,F,N,131,NA,NA
90.8R,Naturalized,Naturalized,3/20/2014,5,LMB,345,358,NA,NA,N,131,NA,Tag inserted
90.8R,Naturalized,Naturalized,3/20/2014,5,RBT,236,247,NA,NA,N,131,NA,Hatchery
90.8R,Naturalized,Naturalized,3/20/2014,5,RBT,241,251,NA,NA,N,131,NA,Hatchery
90.8R,Naturalized,Naturalized,3/20/2014,5,RES,50,53,NA,NA,N,131,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,86,92,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,90,95,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,101,106,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,264,287,NA,NA,N,118,NA,Tag inserted
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASU,45,47,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASU,52,56,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASU,62,66,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASU,64,67,NA,NA,N,118,NA,NA
90.8L,Unmitigated,Unmitigated,3/20/2014,5,SASU,71,76,NA,NA,N,118,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,42,44,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,43,46,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,44,47,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,45,48,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,45,48,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,45,48,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,46,49,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,47,50,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,48,52,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,52,56,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,52,56,3,F,Y,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,CHN,57,62,3,F,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,SASU,42,44,NA,NA,N,136,NA,NA
87.0L,Slope,Mitigated,3/20/2014,5,SPTB,82,86,NA,NA,N,136,NA,NA
85.6R,NoBench,Mitigated,3/20/2014,5,BKS,73,76,NA,NA,N,121,NA,NA
85.6R,NoBench,Mitigated,3/20/2014,5,CHN,62,68,3,F,N,121,NA,NA
85.6R,NoBench,Mitigated,3/20/2014,5,LMB,105,110,NA,NA,N,121,NA,NA
85.6R,NoBench,Mitigated,3/20/2014,5,RES,52,55,NA,NA,N,121,NA,NA
85.6R,NoBench,Mitigated,3/20/2014,5,SMB,71,75,NA,NA,N,121,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,CHN,52,56,3,F,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,91,101,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,100,110,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,101,110,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,116,127,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASQ,204,222,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SASU,364,390,NA,NA,N,123,NA,NA
85.6L,Unmitigated,Unmitigated,3/20/2014,5,SMB,292,306,NA,NA,N,123,NA,Tag inserted
72.2R,Bench,Mitigated,3/20/2014,5,CHN,55,59,3,F,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,MSS,65,71,NA,NA,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,MSS,74,80,NA,NA,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,MSS,83,90,NA,NA,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,PRS,81,81,NA,NA,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,SMB,118,126,NA,NA,N,146,NA,NA
72.2R,Bench,Mitigated,3/20/2014,5,SMB,265,282,NA,NA,N,146,NA,Tag inserted
69.9R,NoBench,Mitigated,3/20/2014,5,CHN,46,50,3,F,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,CHN,46,49,3,F,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,CHN,49,53,3,F,Y,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,CHN,56,61,3,F,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,GSF,45,48,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,LMB,67,72,NA,NA,N,168,NA,NA
69.9R,NoBench,Mitigated,3/20/2014,5,MSS,59,63,NA,NA,N,168,NA,NA
